customs_office_id,name,country,street_and_address,postcode,city,latitude,longitude
PL320000,IAS w Gdańsku,PL,ul. Długa 75/76,80-831,Gdańsk,54.3482907,18.6540233
PL321000,Delegatura UCS w Gdyni,PL,UL. PÓŁNOCNA 9A,81-029,GDYNIA,48.6892049,33.1153299
PL321010,GDYNIA OC BASEN V,PL,UL. INDYJSKA 13,81-336,GDYNIA,54.5164982,18.5402738
PL321030,GDYNIA OC BAZA KONTENEROWA,PL,UL. KWIATKOWSKIEGO 60,81-127,GDYNIA,54.5164982,18.5402738
PL321050,GDYNIA OC BASEN IV,PL,UL. PRZEMYSŁOWA 9,81-029,GDYNIA,54.1088297,20.1516369
PL321070,GDYNIA OC NABRZEŻE BUŁGARSKIE,PL,UL. ENERGETYKÓW 5,81-184,GDYNIA,54.5164982,18.5402738
PL321142,Drugi US w Koszalinie,PL,ul. Stanisława Moniuszki 15,75-549,Koszalin,54.19092,16.17707
PL321542,Pierwszy US w Szczecinie,PL,ul. Michała Drzymały 5,70-217,Szczecin,53.4301818,14.5509623
PL322000,Delegatura UCS w Gdańsku,PL,UL. OPŁOTKI 1,80-730,GDAŃSK,54.3482907,18.6540233
PL322010,GDAŃSK OC OPŁOTKI,PL,UL. OPŁOTKI 1,80-730,GDAŃSK,54.3482907,18.6540233
PL322030,OC PORT GDAŃSK,PL,UL. PRZEMYSŁOWA 20,80-542,GDAŃSK,54.1088297,20.1516369
PL322050,GDAŃSK-RĘBIECHOWO OC PORT LOTNICZY,PL,UL. SLOWACKIEGO 200,80-298,GDAŃSK,54.3706858,18.6129831
PL322060,TCZEW OC,PL,UL. SADOWA 4,83-110,TCZEW,48.6714939,33.1293936
PL322070,KWIDZYN OC,PL,UL. LOTNICZA 1,82-500,KWIDZYN,53.7335842,18.9319222
PL322080,GDAŃSK OC TERMINAL KONTENEROWY,PL,UL. PROF. W. ANDRUSZKIEWICZA 5,80-601,GDAŃSK,54.3482907,18.6540233
PL322090,PRUSZCZ GDAŃSKI OC POCZTOWY,PL,UL. HANDLOWA 4,80-900,PRUSZCZ GDAŃSKI,54.2608539,18.6461908
PL323000,Delegatura UCS w Słupsku,PL,UL. PORTOWA 13B,76-200,SŁUPSK,54.4649331,17.028073
PL323010,SŁUPSK OC,PL,UL. PORTOWA 13B,76-200,SŁUPSK,54.4649331,17.028073
PL328000,Pomorski UCS w Gdyni,PL,ul. Północna 9a,81-029,Gdynia,48.6892049,33.1153299
PL330000,IAS w Katowicach,PL,ul. Ks. Konstantego Damrota 25,40-022,Katowice,50.2598987,19.0215852
PL330110,Krajowa Informacja Skarbowa,PL,ul. Warszawska 5,43-300,Bielsko-Biała,51.7380398,23.2776499
PL331000,Delegatura UCS w Katowicach,PL,PL. GRUNWALDZKI 8-10,40-127,KATOWICE,50.2691724,19.0212264
PL331020,TYCHY OC,PL,UL. FABRYCZNA 2,43-100,TYCHY,50.114397,18.9965933
PL331030,SŁAWKÓW OC,PL,UL. GRONIEC 1,41-260,SŁAWKÓW,50.2984547,19.3898475
PL331040,OC TOWAROWY PORT LOTNICZY PYRZOWICE,PL,UL. WOLNOŚCI 90,42-625,OŻAROWICE,50.4638913,19.042814
PL331050,OC OSOBOWY PORT LOTNICZY PYRZOWICE,PL,UL. WOLNOŚCI 90,42-625,OŻAROWICE,50.4638913,19.042814
PL332000,Delegatura UCS w Rybniku,PL,UL. ARMII KRAJOWEJ 3,44-251,RYBNIK,50.0889832,18.5427354
PL332010,GLIWICE OC,PL,UL. PORTOWA 28,44-100,GLIWICE,50.294113,18.6657306
PL332040,ZABRZE OC POCZTOWY,PL,UL. MIELEŻYŃSKIEGO 5,41-850,ZABRZE,50.3086154,18.7863749
PL333000,Delegatura UCS w Częstochowie,PL,UL. MARSZ. RYDZA - ŚMIGŁEGO 26,42-200,CZĘSTOCHOWA,50.8120466,19.113213
PL333010,CZĘSTOCHOWA OC,PL,ul. Koksowa 11,42-200,CZĘSTOCHOWA,50.8120466,19.113213
PL335000,Delegatura UCS w Bielsku-Białej,PL,UL. T. REGERA 32,43-382,BIELSKO-BIAŁA,49.822118,19.0448936
PL335010,CZECHOWICE-DZIEDZICE OC,PL,UL. MAZAŃCOWICKA 70,43-502,CZECHOWICE-DZIEDZICE,49.9112146,19.007564
PL338000,Śląski UCS w Katowicach,PL,ul. Słoneczna 34,40-136,Katowice,50.2032608,19.8666792
PL340000,IAS w Kielcach,PL,ul. Sandomierska 105,25-324,Kielce,50.8719903,20.6310488
PL341000,Delegatura UCS w Kielcach,PL,ŚCIEGIENNEGO 264,25-116,KIELCE,50.8719903,20.6310488
PL341010,KIELCE OC,PL,ŚCIEGIENNEGO 264,25-116,KIELCE,50.8006817,20.6191048
PL341020,STARACHOWICE OC,PL,RADOMSKA 53,27-200,STARACHOWICE,51.0719545,21.0707117
PL341030,SANDOMIERZ OC,PL,PRZEMYSŁOWA 7,27-600,SANDOMIERZ,50.6793066,21.7495055
PL348000,Świętokrzyski UCS w Kielcach,PL,ul. Wesoła 56,25-001,Kielce,49.8950945,36.2001873
PL350000,IAS w Krakowie,PL,ul. Wiślna 7,31-007,Kraków,50.0619474,19.9368564
PL351000,Delegatura UCS w Krakowie,PL,UL. PACHOŃSKIEGO 3,31-223,KRAKÓW,50.0619474,19.9368564
PL351020,KRAKÓW OC II,PL,UL. NAD DRWINĄ 16,30-741,KRAKÓW,50.032306,20.0585953
PL351030,KRAKÓW-BALICE OC PORT LOTNICZY,PL,UL. MEDWECKIEGO 1,31-083,BALICE,50.08683,19.792135
PL351050,CHYŻNE OC,PL,CHYŻNE 297,34-481,CHYŻNE,49.4161762,19.6645853
PL351060,ANDRYCHÓW OC,PL,UL. PRZEMYSŁOWA 8,34-120,ANDRYCHÓW,54.1088297,20.1516369
PL353000,Delegatura UCS w Nowym Sączu,PL,UL. PIŁSUDSKIEGO 50,33-300,NOWY SĄCZ,50.3287375,22.3350891
PL353010,NOWY SĄCZ OC,PL,UL. PIŁSUDSKIEGO 50,33-300,NOWY SĄCZ,50.3287375,22.3350891
PL353030,TARNÓW OC,PL,UL. PRZEMYSŁOWA 27,33-100,TARNÓW,54.1088297,20.1516369
PL358000,Małopolski UCS w Krakowie,PL,ul. Władysława Łokietka 20,30-016,Kraków,50.0619474,19.9368564
PL360000,IAS w Łodzi,PL,aleja Tadeusza Kościuszki 83,90-436,Łódź,51.7687323,19.4569911
PL360001,CENTRALNE BIURO TRANZYTU,PL,UL. KAROLEWSKA 41,90-560,ŁÓDŹ,51.7687323,19.4569911
PL361000,Delegatura UCS I w Łodzi,PL,UL. USTRONNA 3/9,93-350,ŁÓDŹ,51.7687323,19.4569911
PL361010,ŁÓDŹ OC I,PL,UL. USTRONNA 3/9,93-350,ŁÓDŹ,51.7687323,19.4569911
PL361030,SIERADZ OC,PL,UL. WOJSKA POLSKIEGO 63,98-200,SIERADZ,52.074196,23.6138772
PL362000,Delegatura UCS II w Łodzi,PL,UL. ŚW. TERESY 106,91-341,ŁÓDŹ,51.7687323,19.4569911
PL362010,ŁÓDŹ OC II,PL,UL. ŚW. TERESY 105,91-222,ŁÓDŹ,51.7687323,19.4569911
PL362030,KUTNO OC,PL,UL. HOLENDERSKA 14,99-300,KUTNO,52.2351599,21.0614658
PL362040,LUBLINEK - OC PORT LOTNICZY,PL,UL. GEN. S. MACZKA 35,94-328,ŁÓDŹ,51.7687323,19.4569911
PL363000,Delegatura UCS w Piotrkowie Trybun.,PL,UL. DWORSKA 6a,97-300,PIOTRKÓW TRABUNALSKI,51.40463039999999,19.6462493
PL363010,PIOTRKÓW TRYBUNALSKI OC,PL,UL. DWORSKA 6a,97-300,PIOTRKÓW TRYBUNALSKI,51.4082625,19.696167
PL368000,Łódzki UCS w Łodzi,PL,ul. ks. Brzóski 24,91-315,Łódź,51.7687323,19.4569911
PL370000,IAS w Olsztynie,PL,Al. Marsz. J. Piłsudskiego 59A,10-950,Olsztyn,53.7766839,20.476507
PL371000,Delegatura UCS w Olsztynie,PL,UL. SKLADOWA 5,10-421,OLSZTYN,53.7766839,20.476507
PL371010,OLSZTYN OC,PL,UL. SKŁADOWA 5,10-421,OLSZTYN,53.7766839,20.476507
PL371020,KORSZE OC,PL,UL. DWORCOWA 1,11-430,KORSZE,54.1707614,21.1442323
PL371030,BEZLEDY OC,PL,,11-200,BEZLEDY,54.3236579,20.7273519
PL371040,BARTOSZYCE OC,PL,UL. BEMA 40,11-200,BARTOSZYCE,54.2523708,20.8143702
PL371050,EŁK OC,PL,UL. KRZEMOWA 1,19-300,EŁK,53.8248304,22.3615813
PL371060,GOŁDAP OC,PL,,19-500,GOŁDAP,54.3080218,22.3018802
PL372000,Delegatura UCS w Elblągu,PL,UL. WARSZAWSKA 129a,82-300,ELBLĄG,51.7380398,23.2776499
PL372010,ELBLĄG OC,PL,UL. WARSZAWSKA 129a,82-300,ELBLĄG,51.7380398,23.2776499
PL372020,BRANIEWO OC,PL,UL. KRÓLEWIECKA 55,14-500,BRANIEWO,54.3825966,19.827344
PL372030,GRONOWO OC,PL,GRONOWO,14-500,BRANIEWO,54.4281668,19.89123
PL372040,IŁAWA OC,PL,UL. LUBAWSKA 12,14-200,IŁAWA,53.5976095,19.5612175
PL372050,GRZECHOTKI OC,PL,GRZECHOTKI,14-500,BRANIEWO,54.4200171,20.0334576
PL378000,Warmińsko-Mazurski UCS w Olsztynie,PL,ul. Dworcowa 1,10-413,Olsztyn,53.7766839,20.476507
PL380000,IAS w Opolu,PL,płk. Witolda Pileckiego 2,45-331,Opole,51.4682267,19.2084892
PL381000,Delegatura UCS w Opolu,PL,UL. ZIELONOGÓRSKA 3,45-323,OPOLE,50.6668184,17.9236408
PL381010,OPOLE OC,PL,UL. ZIELONOGÓRSKA 1,45-323,OPOLE,50.6668184,17.9236408
PL381040,NYSA OC,PL,UL. OTMUCHOWSKA 50,48-300,NYSA,50.4738029,17.3324733
PL388000,Opolski UCS w Opolu,PL,ul. Drzymały 22,45-342,Opole,50.6668184,17.9236408
PL390000,IAS w Poznaniu,PL,ul. Dolna Wilda 80A,61-501,Poznań,52.4082663,16.9335199
PL391000,Delegatura UCS w Poznaniu,PL,UL. WARSZAWSKA 183/185,61-055,POZNAŃ,51.7380398,23.2776499
PL391010,POZNAŃ OC,PL,UL. WICHROWA 4,60-449,POZNAŃ,52.4082663,16.9335199
PL391020,POZNAŃ OC MTP,PL,UL. GŁOGOWSKA 14,60-734,POZNAŃ,52.4082663,16.9335199
PL391030,POZNAŃ-ŁAWICA OC PORT LOTNICZY,PL,UL. BUKOWSKA 285,61-189,POZNAŃ,52.4082663,16.9335199
PL391040,GĄDKI OC,PL,UL. POZNAŃSKA 71,62-023,GĄDKI,52.3019627,17.0455008
PL392000,Delegatura UCS w Pile,PL,UL. PRZEMYSŁOWA 23,64-920,PIŁA,54.1088297,20.1516369
PL392010,PIŁA OC,PL,UL. PRZEMYSŁOWA 23,64-920,PIŁA,54.1088297,20.1516369
PL393000,Delegatura UCS w Lesznie,PL,UL. DEKANA 3B,64-100,LESZNO,51.8436498,16.5744141
PL393010,LESZNO OC,PL,UL. DEKANA 3,64-100,LESZNO,51.8436498,16.5744141
PL393020,NOWY TOMYŚL OC,PL,UL. CELNA 1,64-300,NOWY TOMYŚL,52.3177643,16.1291553
PL394000,Delegatura UCS w Kaliszu,PL,UL. FABRYCZNA 1A,62-800,KALISZ,51.7624752,18.0895358
PL394010,KALISZ OC,PL,UL. POWSTAŃCÓW WIELKOPOLSKICH 1/3,62-800,KALISZ,51.7624752,18.0895358
PL394020,KONIN OC,PL,"UL. SKANDYNAWSKA 5, MODŁA KROLEWSKA",62-571,STARE MIASTO,52.1814386,18.2153535
PL398000,Wielkopolski UCS w Poznaniu,PL,ul. Krańcowa 28,61-037,Poznań,52.4082663,16.9335199
PL400000,IAS w Rzeszowie,PL,ul. Geodetów 1,35-959,Rzeszów,50.0374531,22.0047174
PL401000,Delegatura UCS w Przemyślu,PL,UL. ZACISZNA 4,37-700,PRZEMYŚL,49.7845132,22.7698454
PL401010,PRZEMYŚL OC,PL,Krówniki 180,37-700,PRZEMYŚL,49.7800438,22.8494511
PL401030,MEDYKA OC,PL,,37-732,MEDYKA,49.8057989,22.9375415
PL401040,PRZEMYŚL-MEDYKA OC KOLEJOWY,PL,DWORZEC PKP,37-732,MEDYKA,50.9855193,23.1824832
PL401050,JAROSŁAW OC,PL,UL. PRZEMYSŁOWA 2a,37-500,JAROSŁAW,54.1088297,20.1516369
PL401060,KORCZOWA OC,PL,,37-552,MŁYNY,49.9065975,22.7928407
PL401080,BUDOMIERZ OC,PL,BUDOMIERZ,37-625,BUDOMIERZ,50.1006733,23.2741757
PL401090,PRZEMYŚL OC POCZTOWY,PL,MICKIEWICZA 15,37-700,PRZEMYŚL,49.7845132,22.7698454
PL401091,Malhowice OC,PL,-,37-733,Malhowice,49.7378114,22.7871736
PL402000,Delegatura UCS w Rzeszowie,PL,UL. PRZEMYSŁOWA 14,35-105,RZESZÓW,54.1088297,20.1516369
PL402010,RZESZÓW OC,PL,UL. PRZEMYSŁOWA 14,35-105,RZESZÓW,54.1088297,20.1516369
PL402020,RZESZÓW-JASIONKA OC PORT LOTNICZY,PL,JASIONKA 942,36-002,JASIONKA,50.1114817,22.0184362
PL402040,DĘBICA OC,PL,UL. TRANSPORTOWCÓW 5,39-200,DĘBICA,50.0514601,21.4104804
PL402050,STALOWA WOLA OC,PL,UL. KWIATKOWSKIEGO 1,37-450,STALOWA WOLA,50.5653105,22.0644075
PL402060,MIELEC OC,PL,UL. WOJSKA POLSKIEGO 2A,39-300,MIELEC,52.074196,23.6138772
PL404000,Delegatura UCS w Krośnie,PL,UL. PUŻAKA 18,38-400,KROSNO,49.6938045,21.7651458
PL404010,KROSNO OC,PL,UL. TYSIĄCLECIA 38,38-400,KROSNO,49.6938045,21.7651458
PL404030,KROŚCIENKO OC,PL,,38-700,USTRZYKI DOLNE,49.4301874,22.5877003
PL408000,Podkarpacki UCS w Przemyślu,PL,ul. Sielecka 9,37-700,Przemyśl,49.7845132,22.7698454
PL410000,IAS w Zielonej Górze,PL,ul. Gen. Władysława Sikorskiego 2,65-454,Zielona Góra,51.9383777,15.5050408
PL411000,Delegatura UCS w Zielonej Górze,PL,Kostrzyńska 14,65-127,Zielona Góra,51.9630136,15.5405815
PL411010,ZIELONA GÓRA OC,PL,ul. Kostrzyńska 14,65-127,Zielona Góra,51.9383777,15.5050408
PL411020,OLSZYNA OC,PL,,68-217,OLSZYNA,51.6549075,14.7644113
PL412000,Delegatura UCS w Rzepinie,PL,UL. KAZIMIERZA WIELKIEGO 65,66-400,GORZÓW WIELKOPOLSKI,52.7276526,15.2286373
PL412010,GORZÓW WIELKOPOLSKI OC,PL,ul. Myśliborska 34,66-400,GORZÓW WIELKOPOLSKI,52.7276526,15.2286373
PL412020,ŚWIECKO OC,PL,ŚWIECKO 37,69-100,Słubice,52.3077885,14.6424891
PL418000,Lubuski UCS w Gorzowie Wielkop.,PL,ul. Kazimierza Wielkiego 65,66-400,Gorzów Wielkopolski,52.7276526,15.2286373
PL420000,IAS w Szczecinie,PL,"ul. F. Delano Roosevelta 1,2",70-525,Szczecin,53.4301818,14.5509623
PL421000,Delegatura UCS w Szczecinie,PL,UL. ŻOŁNIERSKA 45,71-210,SZCZECIN,53.4301818,14.5509623
PL421010,SZCZECIN OC,PL,UL. ŻOŁNIERSKA 45,71-210,SZCZECIN,53.4301818,14.5509623
PL421030,SZCZECIN OC NABRZEŻE ŁASZTOWNIA,PL,UL. HRYNIEWIECKIEGO 6C,70-606,SZCZECIN,53.4301818,14.5509623
PL421050,SZCZECIN-GOLENIÓW OC PORT LOTNICZY,PL,GLEWICE 1A,72-100,GOLENIÓW,53.5940197,14.8934568
PL421080,SWINOUJŚCIE OC,PL,UL. DWORCOWA 1,72-602,ŚWINOUJŚCIE,53.9097477,14.2510703
PL422000,Delegatura UCS w Koszalinie,PL,UL. RACŁAWICKA 3-5,75-620,KOSZALIN,54.19092,16.17707
PL422010,KOSZALIN OC,PL,UL. PRZEMYSŁOWA 3,75-216,KOSZALIN,54.1088297,20.1516369
PL422020,KOŁOBRZEG OC,PL,UL. PORTOWA 41,78-100,KOŁOBRZEG,54.1759614,15.5764209
PL422030,SZCZECINEK OC,PL,UL. CIEŚLAKA 4,78-400,SZCZECINEK,53.708021,16.6943922
PL428000,Zachodniopomorski UCS w Szczecinie,PL,ul. Małopolska 44,70-515,Szczecin,53.4301818,14.5509623
PL430000,IAS w Bydgoszczy,PL,ul. Dr. Emila Warmińskiego 18,85-950,Bydgoszcz,53.1219648,18.0002529
PL431000,Delegatura UCS w Bydgoszczy,PL,UL. HETMAŃSKA 28,85-039,BYDGOSZCZ,53.1219648,18.0002529
PL431020,BYDGOSZCZ OC II,PL,UL. DALEKA 9,85-152,BYDGOSZCZ,53.1219648,18.0002529
PL431030,INOWROCŁAW OC,PL,AL. NIEPODLEGŁOŚCI 5,88-100,INOWROCŁAW,52.7896966,18.2516528
PL431040,OC Port Lotniczy Bydgoszcz,PL,ul. Ignacego Paderewskiego 1,86-005,Białe Błota,53.0983829,17.9153329
PL432000,Delegatura UCS w Toruniu,PL,UL. BATOREGO 61,87-100,TORUŃ,53.0102721,18.6048094
PL432010,TORUŃ OC,PL,UL. BATOREGO 61,87-100,TORUŃ,53.0102721,18.6048094
PL432030,WŁOCŁAWEK OC,PL,UL. OKRZEI 72B,87-800,WŁOCŁAWEK,52.6603872,19.071948
PL432040,GRUDZIĄDZ OC,PL,BIAŁY BÓR,86-302,GRUDZIĄDZ,53.39116,18.7406371
PL438000,Kujawsko-Pomorski UCS w Toruniu,PL,ul. Batorego 61,87-100,Toruń,53.0102721,18.6048094
PL440000,IAS w Warszawie,PL,ul. Alojzego Felińskiego 2B,01-513,Warszawa,52.2319581,21.0067249
PL441000,Delegatura UCS I w Warszawie,PL,UL. CYBERNETYKI 19B,02-677,WARSZAWA,52.2319581,21.0067249
PL441010,WARSZAWA OC I POCZTOWY,PL,UL. ŁĄCZYNY 8,00-900,WARSZAWA,52.2319581,21.0067249
PL442000,Delegatura UCS II w Warszawie,PL,UL. UTRATA 4,03-877,WARSZAWA,52.2319581,21.0067249
PL442020,WARSZAWA OC VI,PL,UL. JAGIELLOŃSKA 88,03-215,WARSZAWA,52.2319581,21.0067249
PL443000,Deleg UCS III „P.Lotn” w Warszawie,PL,UL. ŻWIRKI I WIGURY 1,00-906,WARSZAWA,49.8497414,19.3264553
PL443010,WARSZAWA OC OSOBOWY,PL,UL. ŻWIRKI I WIGURY 1,00-906,WARSZAWA,49.8497414,19.3264553
PL443020,WARSZAWA OC TOWAROWY I,PL,UL. WIRAZOWA 35,02-158,WARSZAWA,52.2319581,21.0067249
PL443050,WARSZAWA OC PORT LOTNICZY MODLIN,PL,UL. GEN. WIKTORA THOMEE 1a,05-102,NOWY DWÓR MAZOWIECKI,52.4306508,20.7154712
PL444000,Delegatura UCS w Radomiu,PL,UL. STRUGA 60,26-600,RADOM,51.4022557,21.1541546
PL444010,RADOM OC,PL,UL. WROCŁAWSKA 4,26-600,RADOM,51.4022557,21.1541546
PL444020,GRÓJEC OC,PL,SŁOMCZYN 81,05-600,GRÓJEC,51.8831313,20.9484823
PL445000,Delegatura UCS w Pruszkowie,PL,UL. PRZEJAZDOWA 25,05-800,PRUSZKÓW,52.1626141,20.8080199
PL445010,PRUSZKÓW OC I,PL,UL. PRZEJAZDOWA 25,05-800,PRUSZKÓW,52.1626141,20.8080199
PL445050,PŁOCK OC,PL,UL. KRÓLEWIECKA 27,09-400,PŁOCK,52.5464521,19.7008606
PL446000,Delegatura UCS w Siedlcach,PL,UL. BRZESKA 102,08-110,SIEDLCE,52.0380505,23.137595
PL446010,SIEDLCE OC,PL,UL. BRZESKA 185,08-110,SIEDLCE,52.0341291,23.1214843
PL447000,Delegatura UCS w Ciechanowie,PL,UL. GOSTKOWSKA 39a,06-400,CIECHANÓW,52.8819798,20.6191479
PL447010,CIECHANÓW OC,PL,UL. GOSTKOWSKA 39A,06-400,CIECHANÓW,52.8819798,20.6191479
PL448000,Mazowiecki UCS w Warszawie,PL,ul. Jagiellońska 55 B,03-301,Warszawa,52.2319581,21.0067249
PL450000,IAS we Wrocławiu,PL,"ul. Powstańców Śląskich 24,26",53-333,Wrocław,51.1089776,17.0326689
PL451000,Delegatura UCS we Wrocławiu,PL,ul. Cichociemnych 11,54-530,Wrocław,51.1089776,17.0326689
PL451010,WROCŁAW OC I,PL,UL. KARMELKOWA 31,52-437,WROCŁAW,51.1089776,17.0326689
PL451030,WROCŁAW-STRACHOWICE OC TOWAROWY,PL,UL. ZAREMBOWICZA 40,54-530,WROCŁAW,51.1089776,17.0326689
PL451040,WROCŁAW-STRACHOWICE OC OSOBOWY,PL,UL. GRANICZNA 190,54-530,WROCŁAW,51.1089776,17.0326689
PL452000,Delegatura UCS w Legnicy,PL,UL. PĄTNOWSKA 50,59-220,LEGNICA,51.2081617,16.1603187
PL452010,LEGNICA OC,PL,UL. PĄTNOWSKA 50,59-220,LEGNICA,51.2081617,16.1603187
PL452020,POLKOWICE OC,PL,UL. KRZYWA 3,59-101,POLKOWICE,50.2889503,22.4305384
PL452030,ŻARSKA WIEŚ OC,PL,ŻARSKA WIEŚ 5,59-903,ZGORZELEC,51.1938601,15.1153535
PL454000,Delegatura UCS w Wałbrzychu,PL,UL. OGRODOWA 15,58-306,WAŁBRZYCH,50.7659054,16.2825424
PL454010,WAŁBRZYCH OC,PL,UL. LUDOWA 63,58-304,WAŁBRZYCH,50.7659054,16.2825424
PL458000,Dolnośląski UCS we Wrocławiu,PL,ul. Stacyjna 10,53-613,Wrocław,51.1089776,17.0326689
PT000005,Delegação Aduaneira Aeroporto Faro,PT,AEROPORTO DE FARO,8000-997,FARO,37.0174596,-7.9739337
PT000006,Posto Aduaneiro Aeroporto de Beja,PT,"EM 528-2, Km 3,3 Brissos",7800-745,Beja,38.0154479,-7.8650368
PT000010,Delegação Adu. Aeroporto da Madeira,PT,AEROPORTO DA MADEIRA,9100-105,SANTA CRUZ,32.6987079,-16.7733145
PT000015,Alfândega do Aeroporto de Lisboa,PT,Terminal de carga - Edifício 134,1750-364,Lisboa,38.7077507,-9.1365919
PT000018,Posto Ad. Aeródromo de Cascais,PT,Rua Bartolomeu de Gusmão 2785-269,2785-269,São Domingos de Rana,38.7015666,-9.3417434
PT000020,Alfândega do Aeroporto do Porto,PT,Aeroporto Francisco Sá Carneiro,4470-827,Porto,41.2489618,-8.6802796
PT000025,Delegação Aduaneira de Porto Santo,PT,Aerop. Porto Santo- Sítio das Matas,9400-035,Porto Santo,33.0701396,-16.3454645
PT000029,Posto Aduaneiro Aeroporto P.Delgada,PT,Aeroporto Ponta Delgada,9500-749,Ponta Delgada,37.7393398,-25.6689503
PT000030,Delegação Ad. Aeroporto Santa Maria,PT,APARTADO 562 - AEROPORTO STA MARIA,9580-908,VILA DO PORTO,36.9726215,-25.1026495
PT000040,Alfândega Marítima de Lisboa,PT,Av.Brasília,1399-050,LISBOA,38.8176573,-9.1307152
PT000045,Delegação Ad.Aerp. Humberto Delgado,PT,Alameda das Comunidades Portuguesas,1711-111,Lisboa,38.7679167,-9.1263692
PT000070,Alfândega do Funchal,PT,Av Mar e Comunidades Madeirenses 26,9000-054,Funchal,32.6496497,-16.9086783
PT000080,Alfândega de Ponta Delgada,PT,Largo Vasco da Gama,9500-350,Ponta Delgada,41.6910017,-8.8305113
PT000088,Alfândega de Alverca,PT,"Estrada Nacional 10- KM 127,2",2615-000,Alverca do Ribatejo,38.8935253,-9.0396136
PT000095,Delegação Adua. Angra do Heroísmo,PT,Páteo da Alfândega,9700-066,Angra do Heroísmo,38.6593167,-27.2195578
PT000098,Posto Aduaneiro da Bobadela,PT,Terminal Ferroviário da Bobadela,2695-038,Bobadela,38.8222313,-9.0858961
PT000115,Alfândega de Aveiro,PT,Ed TIRTIFE - Lugar Moinhos -Ap. 931,3810-520,Aveiro,40.640496,-8.6537841
PT000164,Alfândega de Braga,PT,"Av Eng José Rolo, lote T2",4700-592,Braga,41.5510583,-8.4280045
PT000167,Delegação Aduaneira de Bragança,PT,"Av Abade Baçal, 41 r/c Dt",5300-068,Bragança,41.8071182,-6.7589839
PT000170,Delegação Aduaneira de Elvas,PT,Estrada Nacional nº 4 - Caia,7350-443,Elvas,38.8806123,-7.1637237
PT000227,Delegação Aduaneira da Covilhã,PT,Parque Industrial da Covilhã,6200-027,Covilhã,40.2895197,-7.4788935
PT000236,Delegação Aduan. Encomendas Postais,PT,"Av. Marechal Gomes da Costa, 13, RC",1849-001,Lisboa,38.7077507,-9.1365919
PT000265,Alfândega de Faro,PT,"Av República, 4",8000-079,Faro,37.0162727,-7.9351771
PT000275,Delegação Aduaneira Figueira da Foz,PT,"Rua do Cais, 31 - Apart. 2081",3081-901,Figueira da Foz,40.1485808,-8.855655
PT000284,Alfândega do Freixieiro,PT,Estrada Nacional 107 - Perafita,4455-496,Matosinhos,41.1806814,-8.6821998
PT000295,Delegação Aduaneira da Horta,PT,"R Vasco da Gama, 50",9900-017,Horta,38.5368032,-28.630109
PT000305,Alfândega do Jardim do Tabaco,PT,Av Infante D. Henrique,1100-280,Lisboa,38.7077507,-9.1365919
PT000340,Alfândega de Leixões,PT,Av. da Liberdade,4450-718,Matosinhos,41.1989172,-8.7108759
PT000455,Alfândega de Peniche,PT,Zona Industrial da Prageira,2520-621,Peniche,39.3568749,-9.3786838
PT000459,Delegação Aduaneira Peso da Régua,PT,"R de Vila Franca, s/nº",5050-266,Peso da Régua,41.1637043,-7.7875821
PT000461,Posto Aduaneiro de Riachos,PT,Medway Terminals,2350-301,Riachos,39.4364281,-8.4987476
PT000500,Delegação Aduaneira de Portimão,PT,"Poço do Fojo,Quinta Morais Lt11-1º.",8500-701,Portimão,37.1375808,-8.5368426
PT000510,Posto Aduaneiro Praia da Graciosa,PT,LARGO SENADOR VICENTE RAMOS,9880-225,SANTA CRUZ DA GRACIOSA,39.0528866,-28.0129803
PT000560,Xabregas,PT,R. da Cintura do Porto,1950-317,Lisboa,38.7077507,-9.1365919
PT000574,Posto Aduaneiro Lajes das Flores,PT,Av. do Emigrante,9960-431,FLORES,39.3774192,-31.1767382
PT000650,Posto Aduaneiro S. Roque do Pico,PT,PRACETA DOS BALEEIROS,9940-361,S. ROQUE DO PICO,38.5291584,-28.3222064
PT000665,Alfândega de Setúbal,PT,Av. Jaime Rebelo,2904-536,Setúbal,38.5213989,-8.8888954
PT000670,Delegação Aduaneira de Sines,PT,ZAL Sines-Edifício Logístico A9,7520-203,Sines,37.956549,-8.8689639
PT000745,Posto Aduaneiro Velas de S. Jorge,PT,R. DAS CARAVELAS S/N,9800,VELAS,41.3107037,-8.7394409
PT000750,Alfândega de Viana do Castelo,PT,Largo João Tomás da Costa,4900-509,Viana do Castelo,41.694867,-8.831088
PT000830,Delegação Aduaneira Vilar Formoso,PT,Av da Fronteira,6355-217,Vilar Formoso,38.7350644,-9.1517973
PT000855,Delegação Ad. Zona Franca Madeira,PT,Caniçal,9200-047,Caniçal,32.7391038,-16.739309
PT000900,Autoridade Tributária e Aduaneira,PT,Rua da Prata nº 10,1149-027,Lisboa,38.7088334,-9.1360984
PT000908,DS. de Tributação Aduaneira (AT),PT,"Rua da Alfândega, 5",1149-006,Lisboa,38.70852,-9.1355122
PT000909,DS de Regulação Aduaneira (AT),PT,"Rua da Alfândega, 5",1149-006,Lisboa,38.70852,-9.1355122
PT000910,DS Antifraude Aduaneira,PT,"Avenida Duque de Ávila, Nº 71 - 1º",1100-139,Lisboa,38.7077507,-9.1365919
